transaction_id,customer_id,transaction_amount,transaction_type,account_age,num_previous_frauds,merchant_risk_score,fraud_flag
421,3613,2978.933372315792,Online,13,4,0.385783966898421,0
422,4045,1985.7076595900037,Online,18,2,0.20596433234977307,0
423,1165,9502.261615674712,Wire Transfer,17,1,0.4579244127198858,0
424,2277,5543.540753253034,In-Store,5,0,0.22595109198118757,0
425,3835,3454.328459447681,ATM,16,1,0.23215922510648296,0
426,1665,454.2403701359485,ATM,7,3,0.9124051082871375,0
427,1127,1666.1846623833092,Online,5,4,0.9945135691198159,0
428,4557,5985.668500474436,In-Store,11,1,0.9949839736387047,0
429,1075,5135.964872575352,In-Store,16,1,0.4946079402683472,0
430,1886,7578.525064429874,Online,13,0,0.3153628352239992,0
431,2244,8350.027354656933,ATM,2,3,0.25483092408625635,0
432,3829,3977.776278493294,In-Store,12,4,0.44389863436916444,0
433,3481,1018.2898591060231,Wire Transfer,12,0,0.6390503771093108,0
434,1634,7917.382303113879,In-Store,10,4,0.7692296515361177,0
435,4608,5541.863602293134,Online,13,0,0.5647266242255848,0
436,4510,9798.120965505273,Online,12,0,0.8584658823735121,0
437,4506,7965.535662965718,Wire Transfer,19,4,0.9277000759945441,0
438,4689,3297.436488894916,ATM,17,3,0.8970996637542861,0
439,2641,4290.616455155912,ATM,16,2,0.43228511527097924,0
440,1614,2363.403974845695,Wire Transfer,17,2,0.955492384540335,0
441,1985,5124.86498538796,In-Store,6,1,0.9307654587810833,0
442,4849,7110.142350463116,Online,18,1,0.47048966375152124,0
443,3573,6128.762710029846,Wire Transfer,11,3,0.47917838566851134,0
444,2156,3427.4137927100064,Online,12,2,0.17023787014673086,0
445,1440,8234.766078180182,Online,17,1,0.9432950648591477,0
446,2557,1059.536979432982,Wire Transfer,2,2,0.17961397405587765,0
447,3634,1434.1213830516454,ATM,13,2,0.5420280109023946,0
448,4868,4047.55407206481,ATM,19,2,0.7492730212523376,0
449,3438,7025.410703777216,Wire Transfer,19,1,0.8916977817029341,0
450,1243,6944.914924191676,Wire Transfer,4,1,0.6138999395882013,0
451,1767,3671.5691927364146,In-Store,1,3,0.7143205499732154,0
452,4217,6969.112965447379,Wire Transfer,2,0,0.7391172471630968,0
453,1414,615.2518947747806,Online,18,1,0.11437383537751711,0
454,3474,2907.3192787503554,ATM,12,4,0.9482372820146068,0
455,4283,6940.79539960838,Online,9,0,0.42392947230518596,0
456,1248,1848.5735964085536,ATM,5,2,0.2597697361106878,0
457,4106,2134.9931657984816,Online,16,3,0.5260031744688468,0
458,3886,877.9573631588127,Wire Transfer,4,4,0.7601367676806684,0
459,3300,3651.065451272543,Wire Transfer,3,4,0.8446053149813536,0
460,1861,8251.023133525801,In-Store,18,0,0.7476501696406257,1
461,2795,8365.227646988962,ATM,8,3,0.46012259214918794,0
462,1818,8625.001702680336,Wire Transfer,2,0,0.7133947037919957,0
463,1861,376.67325459392634,ATM,12,1,0.488685986897509,0
464,4357,9934.952171807174,Wire Transfer,1,2,0.9881801006086767,0
465,4933,5031.385977157122,In-Store,18,3,0.9968185047111818,0
466,4764,8728.543033014037,Wire Transfer,10,1,0.3248149915182295,1
467,1209,9052.095200725227,Wire Transfer,8,2,0.5349950297567069,0
468,3026,5149.837416595296,In-Store,4,2,0.6188649991381389,0
469,3157,520.3866126483937,Online,18,1,0.6726155079913871,0
470,3377,5978.722966477388,ATM,3,3,0.4905298669383744,0
471,3189,3347.5936089692273,Online,3,4,0.5718647349718375,0
472,1675,2075.5990583678354,Online,12,0,0.5988388494052065,0
473,3134,1833.185172235818,Online,19,3,0.44915348693110446,0
474,3187,5597.049639240065,ATM,17,4,0.3883966440298139,0
475,2355,1053.7034235505816,In-Store,17,4,0.6711574198729798,0
476,3721,8218.229095782974,Wire Transfer,4,4,0.4978360408637066,0
477,1025,2280.660575241174,Wire Transfer,7,0,0.9749348849287895,0
478,3693,5497.415594696251,Online,7,0,0.43812068422853756,0
479,4940,1263.34748157839,ATM,7,0,0.27625851015194464,0
480,2650,8597.695672833006,Online,8,4,0.4839730490488532,0
481,4764,6923.95293908313,In-Store,19,1,0.6912328078504247,0
482,3958,2073.153554995792,Wire Transfer,9,0,0.49762529602622885,0
483,1361,7160.250160434466,Wire Transfer,9,4,0.3571154879055163,0
484,2894,838.1723340034272,Wire Transfer,14,3,0.5457100545473077,0
485,2682,7724.444647724943,Wire Transfer,18,4,0.5022975808166719,0
486,1359,4908.564315625011,In-Store,9,0,0.9497241633686763,0
487,2966,1210.6348204704675,ATM,5,0,0.1170068741708627,0
488,4286,5509.2777860874685,ATM,8,0,0.4554583932706566,0
489,1995,2016.6543843436384,In-Store,4,1,0.40689038033678016,0
490,1076,6730.999087370043,Wire Transfer,14,2,0.30110160496957644,0
491,3142,7089.109915962361,ATM,17,1,0.5916203906163586,0
492,1956,7610.792136065958,In-Store,16,3,0.6526545258037985,0
493,4044,8949.756274536388,Online,9,0,0.10918569766309152,0
494,1217,6552.845886214162,In-Store,5,2,0.7085437349172856,0
495,4946,4922.773420767116,Wire Transfer,5,3,0.44440051850603335,0
496,3415,8543.71410627973,Wire Transfer,6,4,0.9307240724573066,0
497,3099,8999.442307377456,Wire Transfer,6,2,0.7691629842901878,0
498,4345,7819.716255269098,Online,8,1,0.5624267315835023,0
499,2467,9424.857591226346,ATM,16,0,0.9563549538225165,0
500,1686,9794.545105960555,Wire Transfer,14,2,0.7186638246387075,1
501,3872,2520.6045077115355,Online,1,3,0.8272570946924505,0
502,1032,1845.1104665591636,In-Store,16,1,0.9607287007274032,0
503,3919,4491.437693261526,ATM,15,3,0.9013045813107795,0
504,4487,9969.297945181399,ATM,5,3,0.16360522279976716,0
505,3691,893.8487841404891,In-Store,9,0,0.2891960771356591,0
506,1424,7122.82010655871,ATM,3,2,0.6666195372668389,0
507,1786,8509.84811373941,In-Store,7,3,0.2448252075514013,0
508,4078,9964.511972651304,Online,7,1,0.5182716356991168,0
509,3542,6200.92759253169,Wire Transfer,16,3,0.5321597612171818,0
510,1738,3807.1435109004324,Online,3,3,0.5167797183558628,0
511,1766,1673.2728981024798,Wire Transfer,15,1,0.8402517238694275,0
512,2817,9817.803071558808,ATM,7,4,0.540500882232604,0
513,2771,9242.790499316192,In-Store,3,3,0.8818354684326148,0
514,4926,8047.143054634764,In-Store,16,1,0.7962222075396881,0
515,2377,9438.309009347602,Online,6,0,0.6782067654797395,0
516,3743,617.9355284073498,Online,8,2,0.6201988661370198,0
517,1198,6318.613516279702,ATM,16,1,0.30901286968625763,0
518,1714,2755.215002063002,In-Store,6,1,0.7912559642614572,0
519,3482,7658.264722482764,Wire Transfer,16,2,0.8239995538840074,0
520,4207,966.2090782490889,ATM,2,1,0.5404485909741105,0
521,4980,2594.6124878388305,ATM,1,4,0.298338802918378,0
522,1287,8504.01792558073,ATM,19,0,0.7840940022167854,0
523,3024,7496.974850404208,In-Store,14,4,0.820115793000771,0
524,4873,9920.300049941618,Online,19,3,0.6104105033247624,0
525,4729,6443.395671211624,In-Store,4,0,0.727442793185193,0
526,3766,3037.721374828669,Wire Transfer,2,3,0.7963036174995924,0
527,3614,5483.356609935672,In-Store,2,2,0.3624216090269978,0
528,1810,9440.224408673243,Wire Transfer,12,1,0.3544487763605042,0
529,3455,6521.118011367541,Wire Transfer,11,1,0.7371906939217779,0
530,3030,8816.173990056875,Wire Transfer,18,0,0.5611670564093351,0
531,1916,238.64014328959914,In-Store,19,1,0.561087271843281,0
532,2937,3701.8142520679908,Wire Transfer,17,1,0.9628483795559344,0
533,3957,9353.719026880875,Wire Transfer,4,3,0.8194095950709419,0
534,2785,402.50312191516116,ATM,12,4,0.3304303679011569,0
535,2972,5195.823707279111,ATM,3,1,0.4657394410365966,0
536,4858,3471.8298974934846,In-Store,16,3,0.8470209394709731,0
537,1716,6465.5798436937,ATM,4,4,0.16589705594223308,0
538,1824,1630.6056471585637,ATM,6,1,0.38893949572038067,0
539,2727,6536.470311316718,Online,1,0,0.4057404207663662,0
540,4407,9918.496900230844,In-Store,5,0,0.45122338366796644,0
541,2025,2718.925272630831,In-Store,10,0,0.33322328058437456,0
542,3232,4619.665181786625,ATM,14,2,0.6777095929194885,0
543,3721,306.69515215215426,In-Store,5,0,0.455548350027171,0
544,2584,4346.146737028176,In-Store,10,1,0.5880289427241473,0
545,3649,4065.8647193061292,In-Store,9,1,0.34533331539384593,0
546,4509,5651.425088525233,In-Store,13,0,0.8751806968733743,0
547,1762,2575.137921957776,ATM,17,0,0.2851945990230454,0
548,1021,3293.254467171227,Online,19,3,0.8895847300788992,0
549,3259,6102.867920577517,ATM,1,4,0.26118148928829044,0
550,3524,9085.663911976786,Online,9,0,0.4331168414363683,0
551,1465,2359.6295118426533,In-Store,18,3,0.8012458011018089,0
552,4036,6777.80748607502,Wire Transfer,5,1,0.5433898504859045,0
553,4305,5243.595326933468,In-Store,14,0,0.3134769492152383,1
554,1171,1055.0455353943712,In-Store,19,3,0.6970822417855208,0
555,4674,5658.678351836563,Wire Transfer,15,3,0.21490465559719502,0
556,3722,7090.991671761333,In-Store,4,4,0.2937685060310016,1
557,1796,5986.556388096783,In-Store,4,1,0.3310598689899858,0
558,2541,1053.0979991567942,Wire Transfer,18,4,0.6260086349232068,0
559,1243,8546.85044459668,In-Store,18,4,0.5970148778915688,0
560,1420,419.6259239357659,In-Store,8,4,0.5675870542409399,0
561,3426,2367.6868063138036,Online,2,1,0.18766649783858363,0
562,4544,6160.939694073158,ATM,16,0,0.8021003248754147,0
563,1340,2187.946352848718,In-Store,14,4,0.21860678718849633,1
564,4001,1026.9694191793901,In-Store,1,2,0.9448752926644765,1
565,2983,5124.0634739215,In-Store,17,1,0.15869450588797146,0
566,3718,7227.376906765418,Online,10,3,0.8919666181833564,0
567,1122,4113.443775300492,In-Store,16,3,0.3679981927279413,0
568,1871,6987.6257698589525,ATM,3,1,0.7298462336278063,0
569,1433,8607.935291344595,Wire Transfer,19,3,0.3998955945795103,0
570,3235,9588.378441987334,Online,11,1,0.7480130892091761,0
571,2037,2340.316248430263,Wire Transfer,15,0,0.5330332674181946,0
572,1069,6057.557518746147,Online,18,1,0.5740977009744909,0
573,1650,2676.0710826364907,In-Store,19,0,0.7447909696550806,0
574,4482,8710.47598264091,Online,7,1,0.22021247993487691,0
575,4941,8903.975802153245,In-Store,6,4,0.33971118097620157,0
576,3884,3228.3875914962796,Wire Transfer,9,2,0.856671060853172,0
577,3638,6456.9790307896155,Wire Transfer,13,0,0.8108312647843164,0
578,4877,8877.876928077252,ATM,8,2,0.991267346455046,0
579,3365,5088.552696207976,ATM,18,3,0.12066085655545333,0
580,3484,7207.501727433623,Online,3,0,0.22796724913845048,0
581,2615,8010.546482885979,Online,1,3,0.4035838410261745,0
582,4217,8720.241999407786,In-Store,18,4,0.7240581536854305,0
583,2908,5156.923789393363,Wire Transfer,4,4,0.3839895066631337,0
584,4808,9418.825501416566,Wire Transfer,18,0,0.4113692444309286,0
585,1226,6293.24281446387,Online,16,0,0.30469315381921236,0
586,2405,1525.7583459871737,Wire Transfer,18,2,0.918633586718728,0
587,3038,6128.442991721989,ATM,3,3,0.5927990835652767,0
588,3227,2991.753705394,Online,14,2,0.24371575259543724,0
589,1535,3727.13257396172,ATM,10,0,0.6239890378770544,0
590,2122,8090.506640141901,In-Store,5,2,0.24355633864079293,0
591,4462,9733.741212386598,ATM,8,0,0.344663831697586,0
592,1269,8699.840933542333,Online,18,1,0.726492933416324,0
593,3993,3264.7781375605346,ATM,5,3,0.7823618707013692,0
594,2117,4542.051520726853,ATM,12,4,0.4897770780385674,0
595,2815,9835.142489525293,Online,4,4,0.25045566259959806,0
596,4534,9236.073516927241,In-Store,12,2,0.2903787567883835,0
597,4852,9769.719961628121,ATM,13,4,0.5856455148778968,0
598,1658,4334.845675549899,Online,14,1,0.6300470702101242,0
599,3332,8007.627065710491,ATM,14,1,0.8817723933903929,0
600,4093,8713.460400836606,ATM,19,2,0.34132477130934624,0
601,3049,452.1908879512856,Wire Transfer,10,4,0.650793407564741,0
602,3150,2668.216755909125,ATM,9,4,0.10238608566434597,0
603,2996,8836.004541213935,In-Store,18,0,0.5241205560628699,0
604,4107,3893.5374426586163,ATM,17,2,0.45829452762848233,0
605,2829,2793.434563861369,Online,5,0,0.2081345592371071,0
606,3321,2734.188015658009,Online,2,1,0.9021142504430086,0
607,4122,3760.2956881113073,Wire Transfer,10,2,0.19725321943060503,0
608,2166,2447.1885670693814,Wire Transfer,1,0,0.33890669825019404,0
609,1895,43.59949045893905,ATM,8,1,0.7605902530280882,0
610,2506,1734.225522854737,Wire Transfer,8,4,0.26265999641394466,0
611,2971,8826.924795996694,In-Store,6,2,0.16909492056381498,0
612,1016,765.7294873418012,Wire Transfer,5,0,0.9724176480394944,0
613,2903,4135.890380811359,Online,18,3,0.36418310681518307,0
614,2612,4570.3136631138905,Wire Transfer,7,4,0.15462302092112418,0
615,2301,7783.758098285974,In-Store,4,0,0.22693523862987253,0
616,4706,2533.3738751432575,In-Store,1,0,0.30021059350172885,0
617,4509,3103.3214656925643,Wire Transfer,2,2,0.9625511552154702,0
618,1435,152.6168192616773,Wire Transfer,19,3,0.1144860372692035,0
619,4455,9029.277843992082,Wire Transfer,3,4,0.8135139343302497,0
620,3004,6858.7138238337075,Online,1,4,0.8028241207714827,0
621,1857,2635.833825324934,Online,13,2,0.5496689746626463,0
622,3733,8876.274316899793,In-Store,8,2,0.9396102163714133,0
623,2155,874.9489396798766,Wire Transfer,12,2,0.11209002029630122,0
624,1262,3690.272592923125,ATM,8,3,0.545685070267265,0
625,3441,5640.339371357053,In-Store,7,2,0.32811474157314413,0
626,4854,5060.0615709307785,Online,8,3,0.7857365494760863,0
627,2945,6552.526404866661,In-Store,15,3,0.2559205470230971,0
628,3255,2982.9744747055693,Online,7,1,0.8875685402947399,0
629,1807,7580.83621186738,ATM,12,2,0.4649284130800465,0
630,4297,4060.4073624714206,Wire Transfer,18,2,0.2222800915398787,0
631,4772,1261.718964992808,Wire Transfer,4,4,0.13127467221399172,0
632,3512,7406.610464826371,Wire Transfer,6,2,0.7205069454029942,0
633,1357,9120.31038331677,ATM,11,3,0.935611031920365,0
634,4215,3650.6005301719506,ATM,10,2,0.9728832710475311,0
635,3401,5900.631709982613,ATM,19,0,0.8868961993599195,0
636,2274,6881.367035434515,ATM,18,4,0.4505818294259838,0
637,1375,8316.919986999757,Online,12,0,0.9152733789535765,0
638,1988,1987.9551378173385,In-Store,17,3,0.6793098383427455,0
639,4316,5704.08380442346,ATM,2,0,0.15698530034433564,0
640,1017,7406.230346418883,Online,19,3,0.25377856598949944,0
641,2738,1999.270475198314,In-Store,12,4,0.4465765640752539,0
642,3763,4730.089902573725,In-Store,11,1,0.37560542733167,0
643,3532,4648.977263803709,ATM,15,0,0.4023559455111636,0
644,2025,8395.059103336036,ATM,11,4,0.7614747240296382,0
645,3997,7775.290940517687,In-Store,11,1,0.15299188310681722,0
646,3423,2326.9456883069147,In-Store,10,3,0.645208618088111,0
647,1913,2337.1971999640255,Online,19,3,0.40297666830263057,0
648,1565,7236.307752739365,ATM,3,1,0.8941664657534293,0
649,4237,7398.728689171378,In-Store,4,4,0.15145156248585945,0
650,3912,1797.209725269796,In-Store,3,1,0.974504098857372,0
651,2352,4117.69209998309,Wire Transfer,15,0,0.17283416336705512,0
652,4726,8259.450914886555,ATM,6,1,0.49102625271535516,0
653,2471,803.4123320053341,Online,9,2,0.8713619116601271,0
654,4163,3745.2066822253487,Online,8,0,0.38970848743845343,0
655,4591,6448.964909063799,Wire Transfer,2,4,0.8650779764825015,0
656,2275,7713.157053947894,ATM,19,0,0.9668503437988536,0
657,1611,6530.052310242816,Online,15,3,0.21047157400411975,0
658,2062,3981.2325224273122,Wire Transfer,8,3,0.5295121085278081,0
659,1435,9919.591456351996,Online,19,3,0.3077148619355784,0
660,1647,424.9082606205273,Online,5,0,0.7903296443915041,0
661,3409,4952.611068835753,Wire Transfer,12,3,0.1971901871217791,0
662,3609,5105.449609467324,In-Store,12,4,0.7972744111333694,0
663,1082,2405.513826216144,In-Store,9,4,0.707877326088868,0
664,2789,5591.487052170604,Online,18,0,0.6682078887064328,0
665,2731,2208.3734976497135,ATM,10,1,0.4908797004059221,0
666,2050,4439.686543160773,ATM,5,1,0.5514179393904018,1
667,2612,4322.026394309753,ATM,15,4,0.1903673549171357,0
668,4877,7733.49233880811,Wire Transfer,19,0,0.342898316164408,0
669,4838,9426.492939348715,Online,10,4,0.9220506805304596,0
670,1020,2036.404144234749,Wire Transfer,17,3,0.4977760110722499,0
671,2241,9915.257635579197,ATM,6,3,0.46257115525372305,0
672,2068,9403.761436129871,Wire Transfer,9,4,0.14260161848299524,0
673,1953,1135.405469636372,In-Store,17,3,0.8958837890188358,0
674,2430,9124.536696206455,ATM,18,2,0.7780673393708449,0
675,3741,5650.133517209142,ATM,14,2,0.18248408148473805,0
676,1797,8790.774510591322,In-Store,6,2,0.23516987612695422,0
677,3526,9456.895814987774,In-Store,11,1,0.21129613019921423,0
678,3910,8590.482952698652,Online,19,1,0.6878754634391356,0
679,1655,4034.747091669394,Wire Transfer,16,0,0.2430161128304107,0
680,4635,6371.224342760826,Online,2,1,0.9955897169766194,0
681,1762,4653.055487275016,Online,7,4,0.6162932634647049,0
682,1617,3670.8146467372353,Online,6,0,0.883122779910379,0
683,4880,2514.5923729418437,Online,15,0,0.7570532269315955,0
684,1710,4420.664230560081,In-Store,13,4,0.12203610885805935,0
685,1336,8061.659533280195,In-Store,7,2,0.47901805949824094,0
686,4863,8441.786723873522,Wire Transfer,3,1,0.42545932711410006,0
687,4219,9580.475135686876,Wire Transfer,15,0,0.9569694749747977,0
688,4686,2913.2603579189577,Wire Transfer,3,2,0.4045191051910211,0
689,2434,6507.471078986153,In-Store,15,3,0.7186902776748756,0
690,4585,6940.851691892615,ATM,3,2,0.6305318062610415,0
691,1767,1921.410016992163,ATM,15,2,0.7629757775111857,0
692,4643,3675.1503101118974,Wire Transfer,1,1,0.15514556639254623,0
693,3866,3429.145998752875,ATM,11,3,0.9377095176873587,0
694,3432,9859.24084745507,Online,4,0,0.9937075777828848,0
695,2505,9584.201845584468,Wire Transfer,19,4,0.5989300765537553,0
696,2626,8219.461319451146,ATM,10,0,0.2478937725558115,0
697,4172,4733.6311934029345,Online,4,1,0.8824937448493618,0
698,4185,2648.0774200262895,Online,16,0,0.6825876947952452,0
699,2020,9160.482782446741,Online,1,1,0.6615429602315188,0
700,4333,2687.755584825468,Online,13,1,0.8964212198117406,0
701,4493,5224.210751406637,ATM,19,0,0.7583272135815757,0
702,2077,2458.2745005398688,In-Store,14,4,0.9277894265430432,0
703,4259,9712.866347322422,Online,13,4,0.9618257293524235,0
704,4610,427.19846518907855,Wire Transfer,4,0,0.41039297152242904,0
705,2775,1751.7546842290467,ATM,10,3,0.2781220726229673,0
706,3639,7652.841900010113,Online,8,2,0.4469084755608854,0
707,2213,1522.9384149548905,Wire Transfer,9,4,0.970757192962806,0
708,3878,9793.701941254496,Online,14,1,0.27226406646086876,0
709,2890,3220.309624932034,In-Store,8,4,0.6319963391972724,0
710,2626,9187.275138981651,Online,1,3,0.17582486735952946,0
711,4618,6626.160229470448,In-Store,11,0,0.8492372484364789,0
712,4129,6344.833717597039,Wire Transfer,16,3,0.7013857158096396,0
713,3550,9154.57076417181,ATM,1,2,0.5698991949427312,0
714,1188,5137.6605292007525,Online,19,4,0.6669922656017143,0
715,2788,4013.7725285711967,In-Store,18,1,0.2053449308991787,0
716,2571,2184.051326505264,Wire Transfer,7,1,0.8752969405171346,0
717,1869,1453.9165831591945,Online,9,3,0.4061269209810269,0
718,4675,7919.770456551853,Online,6,0,0.25221088332793345,0
719,2591,1288.1038699470412,Online,6,2,0.11331538314134365,0
720,3626,3946.2353469056784,In-Store,1,0,0.1546316973356796,0
721,2336,4098.0761278993705,ATM,6,4,0.7044798517054822,0
722,2192,6648.3487897436635,Wire Transfer,16,3,0.7466205059241602,0
723,3846,2792.3599268469984,In-Store,4,3,0.23398746415445057,0
